1	354 420 576 
354	1 99 351 364 584 
371	422 578 599 607 621 732 735 
420	1 351 364 576 584 
576	1 39 57 231 351 420 584 
612	54 58 159 218 
901	1 231 354 364 420 576 584 
912	199 313 435 513 590 645 768 781 867 915 920 922 951 952 962 978 989 993 999 
2	577 653 
577	2 74 473 653 
653	2 74 248 473 577 
731	156 270 411 461 522 634 650 713 863 938 
741	324 361 446 512 525 706 744 887 900 916 926 936 958 980 
947	13 209 362 398 492 510 517 547 571 641 649 652 685 717 750 792 807 818 819 854 995 
968	2 74 248 473 577 653 
981	2 45 52 74 110 169 187 248 306 473 475 493 577 653 826 
3	670 793 810 827 
251	837 844 918 937 957 967 
670	3 356 399 500 514 764 793 827 
793	3 25 190 356 399 418 500 514 588 670 764 810 827 
810	3 25 190 228 356 399 418 500 588 764 793 827 
827	3 25 190 228 356 399 418 500 514 588 670 764 793 810 
979	9 55 104 403 485 543 596 622 917 
980	18 98 141 253 324 338 344 361 512 516 525 706 718 741 744 775 842 858 878 887 900 916 926 936 958 
4	898 905 956 963 965 
562	192 217 395 407 586 
651	68 185 318 441 689 817 888 925 990 
898	4 241 370 520 699 726 777 800 876 880 890 905 956 963 965 
905	4 241 343 386 523 567 625 668 699 726 777 831 876 880 890 898 956 963 965 
956	4 206 241 292 343 370 386 520 523 567 699 726 777 800 831 876 880 890 898 905 963 965 
963	4 206 292 343 370 386 520 523 567 625 668 699 726 777 800 831 876 890 898 905 956 965 
965	4 206 241 292 343 386 520 523 567 625 668 699 726 777 800 831 876 880 890 898 905 956 963 
5	719 783 864 871 930 
568	530 633 701 716 817 861 896 925 990 
698	80 309 378 449 471 528 556 580 736 
719	5 249 387 465 783 823 824 846 871 872 927 930 
783	5 249 389 705 719 823 824 846 862 864 871 872 927 930 
864	5 249 389 465 507 558 705 783 823 824 846 862 871 872 927 930 
871	5 90 389 465 474 507 705 719 783 823 824 846 862 864 872 927 930 
930	5 90 249 387 389 465 507 558 705 719 783 823 824 846 862 864 871 872 927 
6	155 194 225 240 
155	6 37 171 225 240 
194	6 171 225 240 
225	6 155 171 194 240 
240	6 37 155 194 225 
405	686 837 892 918 948 957 967 
604	6 155 171 
855	678 709 733 799 814 836 893 903 944 946 959 971 974 975 988 994 996 
7	724 755 914 982 
675	183 402 626 692 751 779 797 909 
714	89 280 454 502 540 655 667 680 704 
724	287 743 755 765 829 847 859 914 934 940 977 982 
755	56 573 724 743 765 801 829 914 969 977 982 
914	7 315 348 480 483 495 526 573 615 618 635 646 724 755 801 815 859 891 934 940 969 977 982 
928	46 374 404 466 569 752 895 908 
982	7 56 287 315 323 348 469 480 483 495 526 573 618 636 724 743 755 765 801 829 847 852 859 891 914 934 940 969 977 
8	121 692 751 797 909 
121	8 763 797 909 
692	8 402 626 675 751 763 779 797 909 
751	8 401 626 675 692 763 779 797 909 
797	8 121 385 401 402 626 675 692 751 763 779 909 
826	45 52 187 306 475 493 981 
909	8 121 183 385 401 402 626 675 692 751 763 779 797 
938	29 35 93 103 118 156 161 270 307 411 430 461 490 496 522 634 650 713 731 767 863 
9	543 596 622 
543	9 55 403 485 596 622 
596	9 55 104 403 485 543 622 
622	9 55 104 403 485 543 596 
800	292 520 523 567 625 699 726 831 876 880 890 898 956 963 965 
917	9 104 403 485 543 596 622 979 
991	77 117 160 232 273 519 
10	334 694 774 795 816 
334	10 384 602 774 795 816 
455	60 154 230 415 439 468 
666	366 426 438 
694	10 288 294 330 375 384 518 602 774 795 816 
774	10 288 294 334 375 384 518 602 694 795 816 
795	10 288 294 330 334 375 384 518 602 694 774 816 
816	10 288 294 330 334 375 384 518 602 694 774 795 
11	682 811 884 886 897 
219	323 614 615 646 940 
682	11 252 400 410 527 712 739 811 897 
811	11 73 88 222 400 410 527 682 712 739 884 886 897 
884	11 73 88 124 222 252 350 410 419 433 527 712 739 811 886 897 
886	11 124 222 350 400 410 419 433 527 712 739 811 884 897 
897	11 88 124 222 252 350 400 410 419 433 527 682 712 739 811 884 886 
12	96 115 132 281 
96	12 115 132 281 
115	12 96 132 281 
132	12 96 115 281 
281	12 96 115 132 
756	682 811 884 886 
845	100 299 440 619 707 730 740 761 809 835 869 939 960 986 
13	981 
421	71 109 139 310 376 
808	627 643 715 778 840 841 874 904 932 933 941 942 972 992 998 1000 
943	44 209 235 295 362 501 506 517 649 652 717 750 792 807 819 854 995 
971	40 442 498 550 660 663 678 709 733 799 814 836 855 893 903 944 946 959 974 975 988 994 996 
994	40 42 146 170 442 498 550 660 663 678 709 733 799 814 836 855 893 903 944 946 959 971 974 975 988 996 
14	600 746 
236	147 457 613 637 710 
600	26 31 64 372 
746	31 79 372 600 805 
957	49 112 157 251 405 450 563 671 681 686 703 711 721 837 844 866 870 892 918 937 948 967 
15	268 466 752 895 908 
268	15 212 752 758 895 908 
466	15 404 428 758 895 908 
752	15 46 150 173 182 268 342 396 569 758 895 908 
895	15 46 150 173 182 212 268 333 342 374 396 404 428 466 491 569 752 758 908 
908	15 46 150 173 182 212 268 333 342 374 396 404 428 466 491 569 752 758 895 
