1	661 
111	71 369 717 856 
661	510 545 846 
672	424 861 873 897 959 
824	1 95 216 379 559 571 627 752 764 858 900 
828	536 609 663 710 779 864 937 969 983 988 999 
900	1 95 200 216 379 435 559 571 627 752 764 824 858 
961	1 122 269 284 510 541 545 846 
2	703 712 776 
582	103 434 481 552 687 865 959 
703	2 177 497 516 712 776 895 
712	2 177 497 516 703 776 
776	2 177 497 516 703 712 
779	124 681 706 751 828 937 969 983 988 999 
895	2 497 516 703 712 776 989 
989	3 208 250 288 383 527 761 813 831 
3	527 761 813 831 989 
219	10 30 136 175 191 
527	3 250 283 383 761 813 831 989 
761	3 208 250 283 288 383 527 813 831 
813	3 73 208 250 283 288 383 527 641 761 831 
831	3 73 208 250 283 288 383 527 641 761 813 
850	37 127 204 213 227 670 677 738 754 762 823 
4	350 442 619 
350	4 619 
442	4 66 331 619 
619	66 331 442 
899	39 83 328 333 377 387 468 501 614 635 651 770 795 903 941 
928	4 331 350 442 619 935 
935	171 375 445 490 603 780 810 847 867 
957	81 202 356 378 489 518 610 678 763 809 826 909 943 
5	46 195 241 278 515 
46	5 195 241 268 515 
195	5 46 76 268 515 
241	5 46 54 268 515 
278	5 54 76 515 
515	5 46 54 76 195 241 268 278 
700	282 316 317 460 569 682 740 742 
941	39 83 328 333 353 377 387 468 501 614 625 635 651 770 795 899 903 
6	59 87 473 
27	681 710 937 969 999 
59	6 53 182 473 
87	6 21 182 473 
473	6 21 53 59 87 889 
645	6 21 473 
889	6 21 59 87 182 473 
7	309 890 931 939 
309	7 786 819 890 904 931 939 
589	507 731 760 807 815 845 886 938 
879	13 186 542 643 674 743 769 927 953 974 
890	7 220 258 309 373 440 600 734 786 832 904 931 939 
931	7 60 179 220 258 309 339 373 440 554 555 600 694 734 786 819 832 890 904 939 
939	7 179 220 309 334 339 370 373 440 554 555 600 734 786 819 832 890 904 931 
971	119 500 543 561 590 639 753 882 928 
8	815 845 886 908 
815	8 349 403 589 731 822 845 886 908 938 
845	8 349 365 403 417 589 815 822 908 938 
861	110 327 434 481 492 672 687 865 873 880 897 959 
886	8 349 365 403 477 507 589 731 760 807 815 822 938 
908	8 301 349 403 477 731 760 807 815 822 845 938 
987	237 391 633 715 722 745 759 869 929 
9	623 978 985 
623	9 214 323 575 649 767 833 857 932 985 
735	427 574 741 746 772 801 930 936 
914	9 649 711 833 854 978 985 
975	148 308 549 617 647 652 
978	9 117 188 198 214 323 363 397 422 575 649 711 718 767 833 854 857 911 932 985 
985	9 15 68 96 117 188 198 323 363 422 483 575 596 623 649 711 718 767 833 854 857 911 932 978 
996	200 435 559 627 752 764 824 858 900 993 
10	22 30 175 191 219 
22	10 30 136 175 191 
30	10 22 136 175 219 
54	76 241 278 515 
175	10 22 30 136 191 219 
191	10 22 175 219 
837	29 181 267 368 443 484 520 533 608 794 915 942 947 949 
11	729 902 946 966 976 
729	11 628 631 688 701 881 902 946 951 966 976 
902	11 172 470 486 488 563 628 631 688 701 729 830 881 946 951 966 976 
946	11 67 172 246 470 486 563 628 631 688 701 729 830 881 902 951 966 976 
955	426 568 737 802 820 829 838 945 
966	11 67 246 470 486 488 563 628 631 688 701 729 830 881 902 923 946 951 976 
976	11 67 172 246 470 486 488 563 628 631 688 701 729 830 881 902 946 951 966 
994	50 131 149 257 261 295 296 304 311 372 447 844 894 913 916 926 982 995 
12	593 683 
421	696 839 841 871 912 918 
593	412 414 616 675 683 714 728 
683	51 338 414 593 616 714 728 
802	58 150 190 273 325 380 426 568 737 820 829 838 
969	23 27 114 124 362 536 609 642 663 681 706 710 751 779 828 937 983 988 999 
973	20 64 133 140 197 232 242 248 324 436 453 466 513 660 725 744 757 774 803 811 851 855 968 990 
990	20 64 140 197 232 242 248 324 436 453 466 487 602 660 662 725 744 757 774 803 811 851 855 968 973 
13	263 
263	13 
820	150 190 273 325 380 426 568 737 802 829 838 
932	15 68 96 198 323 363 397 575 596 623 711 718 767 833 854 857 911 978 985 
949	29 79 155 181 267 306 322 368 430 443 484 520 533 608 655 794 816 837 915 942 947 
974	13 84 132 186 193 376 415 439 462 542 643 674 686 743 769 879 927 953 
14	91 
91	852 954 960 967 
366	14 226 
512	498 508 996 
832	60 179 334 339 370 555 600 734 819 890 904 931 939 
910	97 99 212 217 226 366 407 475 565 570 707 876 
988	124 146 151 209 536 609 642 663 681 706 710 751 779 828 864 937 969 983 999 
15	323 857 911 932 985 
260	361 493 528 
323	15 623 767 932 978 985 
857	15 198 483 623 649 711 718 833 911 932 978 985 
911	15 117 188 214 397 483 575 596 649 711 718 833 854 857 932 978 985 
944	302 315 344 622 708 877 963 
16	551 599 736 768 986 
316	460 569 682 700 740 742 
551	16 222 496 525 599 697 736 768 986 
599	16 276 419 551 573 618 697 768 986 
736	16 199 222 265 276 496 551 573 697 986 
768	16 116 326 419 525 551 573 599 669 986 
986	16 116 199 276 326 367 381 419 496 525 551 573 599 618 669 697 736 747 768 924 
17	33 476 790 808 891 
33	17 319 535 636 
328	353 770 795 899 903 941 
476	17 567 587 624 750 891 
790	17 92 160 164 535 553 567 587 750 808 891 
808	17 92 164 259 319 535 553 587 624 636 750 790 
883	55 290 461 
891	17 160 164 259 319 476 535 553 567 587 624 636 750 790 
18	
707	18 97 99 407 411 475 570 876 910 
715	162 667 749 869 887 929 998 
806	129 314 450 451 469 482 491 788 853 872 
943	81 202 285 356 378 398 489 518 610 678 763 809 826 909 957 962 
19	534 572 
514	61 458 558 727 766 777 793 
534	19 401 456 581 586 654 
572	19 456 581 586 654 
885	362 609 751 828 937 988 
991	129 314 450 451 482 491 788 806 853 872 
20	660 855 968 973 990 
273	737 802 820 829 838 
569	282 316 317 682 700 740 742 
