1	112 242 248 319 
112	1 242 248 319 
242	1 112 248 319 
248	1 112 242 319 1000 
319	1 112 242 248 
885	14 17 54 263 388 402 424 474 647 687 716 740 818 870 901 968 
976	30 72 157 227 250 270 281 284 294 343 491 522 531 536 562 570 589 702 784 807 874 878 904 932 933 943 956 
1000	1 112 152 220 242 248 299 319 494 959 
2	648 781 942 985 
494	152 220 299 
648	2 89 337 441 507 751 781 782 942 985 
781	2 337 432 507 606 648 751 782 832 942 985 
839	378 
864	136 177 184 211 457 498 586 631 650 696 760 
942	2 89 91 337 347 432 441 507 592 606 648 751 781 782 832 985 
985	2 89 91 337 347 432 441 507 592 606 648 751 781 782 832 942 
3	845 896 944 969 998 
692	41 428 583 633 644 
807	255 343 491 496 522 531 562 874 904 925 932 933 943 956 976 
845	3 16 415 435 450 501 524 539 578 765 775 777 825 851 896 944 969 998 
896	3 16 129 158 415 435 446 450 501 524 539 578 765 775 777 825 845 851 944 969 998 
944	3 16 129 158 415 435 446 450 501 524 539 578 765 775 777 825 845 851 896 969 998 
969	3 16 129 158 415 435 446 450 501 524 539 578 765 775 777 825 845 851 896 944 998 
998	3 16 129 158 415 435 446 450 501 524 539 578 765 775 777 825 845 851 896 944 969 
4	
636	43 78 183 397 422 500 545 627 
645	599 776 800 859 883 898 913 952 960 975 
681	98 324 368 464 646 
724	118 228 637 651 660 
805	39 113 557 635 770 780 788 795 902 961 
866	19 61 100 168 236 326 423 596 709 734 815 915 
929	102 285 325 382 404 438 448 490 556 600 661 662 710 748 787 853 927 954 
983	15 40 92 127 128 191 320 366 421 425 471 482 527 574 691 699 772 797 861 890 891 930 950 980 988 
5	515 865 902 961 
288	548 580 593 613 680 685 
515	635 770 795 865 902 961 
738	356 370 503 620 677 799 829 834 852 888 893 
817	
865	5 27 182 204 316 372 515 557 770 780 788 795 902 961 
902	5 80 113 164 182 372 515 557 635 770 780 788 805 865 961 
961	5 27 39 165 182 204 269 316 372 515 557 635 770 780 788 795 805 865 902 
6	789 911 957 974 996 
252	678 863 894 923 970 987 
789	6 551 664 671 704 713 803 855 911 957 962 971 974 996 
911	6 180 351 447 451 541 551 559 664 671 704 713 726 789 803 855 957 962 971 974 996 
957	6 71 82 139 180 262 351 447 451 541 551 559 664 671 704 713 726 789 803 855 911 962 971 974 996 
974	6 71 82 139 180 262 351 447 451 541 551 559 664 671 713 726 789 803 855 911 957 962 971 996 
996	6 71 82 139 262 351 447 451 541 551 559 664 671 704 713 726 789 803 855 911 957 962 971 974 
7	10 20 405 429 571 
10	7 405 571 
20	7 405 429 571 
405	7 10 20 429 
429	7 20 405 571 
430	
571	7 10 20 429 
955	9 142 174 194 205 280 295 328 375 390 502 682 693 697 741 779 791 823 827 857 
8	453 629 736 745 840 
453	8 332 493 629 736 745 840 
629	8 332 386 417 453 493 736 745 840 
680	254 288 336 380 548 580 593 613 685 
736	8 332 386 417 453 493 629 745 840 
745	8 332 386 417 453 493 629 736 840 
760	136 177 184 211 457 498 631 650 696 864 
840	8 332 386 417 453 493 629 736 745 
9	682 697 791 827 955 
575	116 155 156 317 672 749 
682	9 205 697 741 779 823 827 857 955 
697	9 205 502 682 693 741 779 791 823 827 857 955 
791	9 142 194 280 295 375 697 741 779 823 827 857 955 
827	9 142 280 328 375 390 682 693 697 741 779 791 823 857 955 
915	19 61 100 168 236 326 423 596 709 734 815 866 
708	10 
936	95 246 342 378 
939	414 569 587 
988	15 40 92 127 128 191 320 366 421 425 471 482 527 574 691 699 772 797 861 890 891 930 950 980 983 
11	869 945 958 993 999 
612	38 124 340 626 667 673 764 
869	11 261 479 628 659 802 813 814 828 848 877 909 922 926 945 958 993 999 
894	161 252 306 407 512 565 614 615 616 663 675 725 863 875 923 970 987 
945	11 74 261 331 383 479 509 594 619 659 705 790 802 813 814 828 869 877 909 910 922 926 958 993 999 
958	11 148 308 321 383 479 509 619 628 659 705 802 813 814 828 848 869 877 909 910 922 926 945 993 999 
993	11 74 148 261 308 321 331 383 479 509 594 619 628 659 705 790 802 813 814 828 848 869 877 909 910 922 926 945 958 
999	11 74 148 261 308 479 509 594 619 659 705 790 802 813 814 828 848 869 877 909 910 922 926 945 958 
12	689 730 847 856 916 
689	12 107 201 258 584 666 730 742 847 856 916 
730	12 107 146 199 359 584 666 689 742 847 856 916 
739	381 403 433 437 488 525 621 630 670 882 906 919 931 946 
847	12 107 146 199 201 258 359 584 666 689 730 742 856 916 
856	12 107 146 199 201 258 359 584 666 689 730 742 847 916 
878	72 157 250 284 343 491 522 531 536 570 589 874 904 925 932 933 956 976 
916	12 107 146 199 201 258 359 584 666 689 730 742 847 856 
13	553 567 811 821 838 
497	120 130 305 362 
553	13 65 149 364 371 554 811 821 838 
567	13 34 65 149 364 371 811 821 838 
811	13 34 65 149 216 364 371 377 553 554 567 821 838 
821	13 34 65 149 216 364 371 377 553 554 567 811 838 
838	13 34 65 149 216 364 371 377 553 554 567 811 821 
931	29 213 381 385 403 433 437 488 525 573 621 630 670 739 882 906 919 946 
14	758 818 885 901 968 
541	262 713 855 911 957 962 971 974 996 
623	44 439 632 656 694 711 831 953 977 990 
758	14 17 22 54 88 424 647 716 740 870 901 968 
818	14 153 190 263 388 402 424 474 647 687 740 768 870 885 901 968 
901	14 17 22 153 388 396 402 474 647 687 716 740 758 768 818 870 885 968 
968	14 17 22 54 88 153 190 263 388 402 424 474 647 687 716 740 758 768 818 870 885 901 
15	861 891 980 983 988 
726	664 671 704 713 803 855 911 957 962 971 974 996 
813	331 383 659 790 814 828 848 869 877 909 910 926 945 958 993 999 
861	15 92 366 421 482 691 699 772 797 890 891 930 950 980 983 988 
891	15 92 366 425 471 527 574 691 699 772 797 861 890 930 950 980 983 988 
980	15 40 128 191 366 421 425 471 482 527 574 691 699 772 797 861 890 891 930 950 983 988 
16	845 896 944 969 998 
687	190 396 474 647 716 768 818 870 885 901 968 
17	758 870 885 901 968 
591	81 218 292 400 544 546 609 721 728 
870	17 22 88 153 396 402 647 687 716 740 758 768 818 885 901 968 
18	
52	32 63 487 712 
124	612 626 667 673 764 
598	188 192 197 208 235 354 
863	24 161 179 252 512 558 565 615 663 675 678 725 875 894 923 970 987 
888	26 108 138 356 370 503 620 677 738 799 829 834 852 893 
956	70 255 270 281 284 294 491 496 504 522 531 562 570 589 702 784 807 874 878 904 925 932 933 943 976 
991	67 154 230 231 278 365 367 387 394 411 463 542 579 641 707 785 808 835 889 979 
19	709 734 815 866 915 
110	243 468 469 489 
709	19 61 100 168 236 326 423 596 734 815 866 915 
734	19 61 100 168 236 326 423 596 709 815 866 915 
815	19 61 100 168 236 326 423 596 709 734 866 915 
917	305 362 497 
490	556 600 661 748 787 853 927 929 954 
619	331 594 814 909 922 926 945 958 993 999 
21	898 913 952 960 975 
388	263 716 740 818 885 901 968 
