1	896 
624	50 59 153 306 
662	138 558 677 
869	132 149 174 184 386 410 524 525 699 700 719 
896	130 501 661 872 
942	78 157 248 345 353 534 582 642 666 706 775 795 884 953 962 981 986 993 
977	91 113 114 144 288 365 379 474 523 565 580 602 633 685 750 757 784 852 854 932 
994	1 50 59 77 153 306 336 624 
2	347 788 943 
347	2 755 778 788 911 943 
403	573 820 914 955 957 963 
453	840 866 949 990 
748	250 471 731 844 880 
788	2 3 347 509 510 567 614 688 716 755 943 
943	2 3 11 318 347 445 507 509 510 567 614 688 716 755 778 788 911 
956	236 454 559 673 714 783 814 898 
3	510 778 788 943 
510	3 193 211 617 778 788 911 943 
778	3 297 318 347 445 507 509 510 567 688 911 943 
806	235 813 826 848 
844	126 159 165 187 250 369 425 471 731 816 880 
972	3 193 445 507 716 755 778 788 943 
4	297 
297	193 755 778 911 
816	4 126 165 253 369 425 471 731 798 844 880 
830	86 161 179 374 467 513 588 710 770 824 841 879 899 
919	12 14 48 146 257 643 827 845 903 941 967 975 997 
941	75 257 328 498 504 827 839 903 919 967 
987	33 44 198 228 305 340 413 494 570 594 639 703 712 837 876 970 971 978 
5	428 429 590 
428	5 185 429 480 590 958 
429	5 23 185 428 480 590 
590	5 23 185 428 429 480 
646	57 190 660 751 791 809 871 905 939 999 
831	252 363 396 531 543 
907	5 23 185 428 480 590 
958	5 23 185 428 429 480 590 
6	689 776 785 
595	199 632 781 833 887 895 937 
689	6 346 392 427 776 785 864 888 
722	406 690 847 851 
776	6 15 30 67 346 392 487 529 647 689 785 864 
785	6 15 346 392 487 529 647 689 776 864 
908	548 745 818 
931	26 216 314 378 393 414 457 496 527 669 857 969 
7	385 470 860 917 985 
385	7 311 860 917 985 
438	94 519 540 701 803 934 
470	7 208 330 491 860 917 985 
860	7 208 311 330 385 431 470 491 564 684 917 985 
912	548 576 745 818 
917	7 21 208 311 330 385 431 470 491 564 587 860 985 
985	7 21 208 311 330 385 431 470 491 564 587 746 749 860 917 
8	264 660 766 791 999 
264	8 191 659 905 999 
325	815 
613	483 500 555 638 774 
660	8 646 751 766 791 871 905 939 999 
766	8 401 660 735 791 809 871 905 939 999 
791	8 362 646 659 660 735 751 766 809 871 939 999 
999	8 191 217 264 362 401 646 659 660 732 735 766 791 809 871 905 939 
9	88 120 
88	9 120 
120	9 88 92 196 302 
285	9 92 147 360 
693	9 147 196 
704	436 663 741 868 
777	133 271 357 419 547 598 781 895 937 966 
845	609 708 927 964 995 
10	186 244 
186	10 244 
244	10 186 
525	10 524 699 700 869 
556	10 244 
725	10 186 244 
899	76 86 161 212 295 366 374 467 513 588 620 681 710 824 830 841 879 
996	10 186 244 556 725 
11	567 614 911 943 
567	11 507 688 755 778 788 911 943 
614	11 193 445 617 755 788 911 943 
720	86 195 374 467 513 620 681 770 824 879 
752	237 452 577 593 599 
911	11 193 211 297 318 347 445 507 509 510 567 614 688 705 716 778 943 
12	839 919 967 
95	108 
504	12 352 754 903 941 967 
837	33 305 340 570 639 876 970 971 978 987 
839	12 263 498 643 754 827 903 941 
967	12 75 146 328 352 498 504 635 643 754 819 827 867 903 919 941 
13	171 
171	163 
464	13 
636	93 251 404 561 799 812 913 933 
789	51 183 289 423 743 840 866 883 916 949 990 
955	13 35 152 403 421 444 475 479 489 571 573 691 747 764 820 832 914 957 963 
963	35 152 403 421 444 475 479 489 571 573 691 747 764 820 914 955 957 
14	817 
48	371 455 
762	165 187 425 816 880 
817	27 61 110 396 543 
833	34 271 357 595 598 632 781 895 937 966 
897	223 361 418 544 828 858 
15	30 67 776 785 864 
30	15 392 487 776 864 
67	15 776 864 
864	15 30 67 346 427 487 529 601 647 689 776 785 
924	571 747 764 914 955 957 963 
16	221 709 858 
28	195 366 
221	281 600 695 858 
626	70 106 575 644 796 892 954 983 
709	223 281 418 535 544 600 695 828 858 
783	282 326 454 559 563 673 714 814 898 
858	16 38 221 281 361 418 535 550 600 695 709 828 
17	37 426 461 761 
37	17 277 426 761 
426	17 37 277 461 761 
461	17 31 277 426 761 
538	17 426 761 
761	17 31 37 277 426 461 
805	582 706 775 962 981 986 
18	577 599 
577	237 452 593 599 
599	237 452 577 593 752 
643	754 827 839 903 919 967 
708	417 562 609 900 927 964 995 
802	206 235 380 389 390 734 813 826 848 862 
826	206 380 389 390 802 806 813 848 862 
954	106 545 575 626 644 692 742 796 853 889 892 959 983 
19	530 
290	449 500 657 774 
522	512 772 792 961 
530	19 409 674 727 790 881 
790	19 215 367 400 530 605 630 682 727 760 881 904 935 
904	19 273 400 409 441 682 724 727 760 790 881 935 
935	19 53 180 215 269 367 409 605 630 724 727 730 790 881 904 
20	488 608 
432	397 408 988 
488	20 608 930 
608	20 696 
696	383 508 786 821 
838	21 330 564 860 917 985 
930	136 519 540 637 744 803 934 
21	491 587 917 985 
268	424 
446	
491	21 208 431 470 564 860 917 985 
587	21 311 431 564 917 985 
22	737 856 982 984 
544	361 535 550 709 828 
694	636 759 812 933 
737	22 104 846 856 878 948 982 984 
856	22 291 320 517 658 683 707 713 737 875 878 918 948 984 
982	22 71 246 291 320 578 591 656 658 683 707 713 737 767 771 846 875 878 918 948 984 
984	22 71 246 291 320 350 517 578 591 656 683 707 713 737 771 846 856 875 878 918 948 982 
23	429 480 590 
213	
480	23 185 428 429 590 
918	104 578 591 656 683 713 771 846 856 875 878 948 982 984 
24	281 600 695 828 
281	24 221 709 828 858 
600	24 221 223 361 695 709 828 858 
695	24 221 418 550 600 709 828 858 
807	827 903 919 941 967 
828	24 255 281 361 418 544 550 600 695 709 858 897 
862	235 298 389 390 734 802 813 826 848 
25	49 135 182 313 
49	25 43 313 
135	25 182 313 
182	25 43 135 313 
313	25 43 49 135 182 
874	25 43 49 135 182 313 
991	34 132 419 456 547 595 598 781 833 937 966 
26	731 844 
731	253 329 369 471 816 844 880 
736	622 894 965 
969	121 216 304 314 393 414 457 496 527 574 664 669 857 931 
981	39 63 69 78 220 248 345 353 534 582 642 666 739 775 795 884 942 953 962 986 993 
27	252 396 531 
110	27 363 543 
252	27 363 396 531 543 
396	27 252 531 543 
434	254 847 891 
531	27 61 252 363 396 543 
64	28 
195	710 720 841 879 
217	659 871 905 939 999 
366	681 770 824 841 879 899 
711	355 412 514 533 622 794 894 
983	106 545 568 626 644 692 742 796 838 853 889 892 954 959 
29	357 887 895 937 
277	31 37 426 461 761 
357	29 777 833 887 
887	29 95 108 133 140 271 275 357 595 632 667 781 937 966 
895	29 140 271 419 456 595 777 781 833 937 966 
937	29 95 108 275 419 547 595 632 777 781 833 887 895 966 
976	156 266 422 522 569 792 835 961 
392	30 647 689 776 785 
487	30 427 647 776 785 864 
687	355 622 794 894 
31	277 461 761 
610	350 
665	31 461 761 
829	31 277 461 761 
32	422 569 808 835 961 
402	552 663 676 715 787 868 
422	32 194 792 808 835 961 
430	690 847 851 891 
569	32 36 194 266 772 792 808 961 
808	32 36 156 422 447 512 569 772 792 835 961 
835	32 266 422 447 512 772 792 808 961 
961	32 36 156 194 422 447 512 522 569 686 772 792 808 835 
33	594 837 971 978 987 
286	343 701 744 
594	33 639 876 970 971 978 987 
971	33 44 54 198 228 340 413 579 594 712 837 876 970 978 987 
974	290 449 483 500 613 638 657 672 774 
978	33 44 131 198 228 305 340 413 570 594 639 712 837 876 970 971 987 
34	95 133 833 
133	34 
601	37 426 761 
929	134 557 618 652 906 
35	820 914 955 957 963 
757	113 365 379 523 580 612 685 750 784 852 854 932 977 
820	35 403 421 475 479 489 571 573 747 764 914 955 957 963 
914	35 152 403 421 444 475 479 489 571 573 691 747 764 820 955 957 963 
957	35 152 403 421 444 475 479 489 571 573 691 747 764 820 832 914 955 963 
36	569 772 808 961 
651	558 662 677 
705	172 
772	36 447 512 522 569 792 808 835 961 
986	69 74 78 220 353 534 582 642 666 706 739 775 795 884 942 952 953 962 981 993 
968	44 54 202 207 260 373 398 484 594 712 970 971 978 987 
1000	233 351 382 518 607 
38	828 858 
494	413 876 970 987 
676	402 552 663 715 741 787 868 
893	380 672 813 848 
988	285 292 302 341 360 451 493 
39	775 884 962 981 993 
342	468 
650	
775	39 739 795 884 942 953 962 981 986 993 
884	39 69 353 582 642 666 706 739 775 795 942 953 962 981 986 993 
962	39 63 69 78 157 345 516 534 582 666 706 739 775 795 884 942 953 981 986 993 
993	39 220 248 345 353 516 534 582 642 666 706 739 775 795 884 942 953 962 981 986 
40	557 618 
208	470 491 564 860 917 985 
557	40 618 652 
618	40 325 557 652 779 
819	498 643 903 941 967 
870	40 188 583 631 698 823 855 922 
916	51 526 743 789 840 883 949 990 
960	98 242 334 344 364 536 723 906 
41	389 813 848 
389	41 802 813 826 862 
604	741 787 868 
735	401 659 766 791 809 905 939 999 
813	41 112 206 380 389 390 734 802 826 848 862 920 
848	41 112 206 380 734 802 806 813 826 862 
877	708 718 900 964 995 
946	430 520 649 690 847 851 891 
42	572 654 
296	243 503 546 
572	42 55 142 327 654 
654	42 55 142 327 572 
740	42 654 
759	214 219 251 300 561 597 799 913 933 
921	173 335 818 
998	97 204 438 560 701 740 803 901 934 
43	49 182 313 
627	558 662 
809	191 646 659 735 751 766 791 871 939 999 
44	712 971 978 987 
712	44 228 413 570 876 970 971 978 987 
812	93 219 300 404 561 597 636 913 933 
45	197 415 442 477 
197	45 415 442 477 
314	216 457 931 969 
415	45 197 442 477 
442	45 197 415 477 
477	45 197 415 442 
883	175 183 423 469 743 789 804 840 866 949 990 
46	440 
440	46 
492	295 443 
873	361 418 535 695 828 858 
940	249 478 551 623 780 793 842 
47	68 96 358 394 
68	47 83 358 394 
96	47 83 358 394 
358	47 68 83 96 394 950 
394	47 68 83 96 358 
872	47 125 130 177 226 294 316 499 501 661 
950	47 68 83 96 348 358 394 
371	48 504 919 
455	
910	177 226 294 499 661 872 
170	566 
915	148 337 583 589 823 855 
50	59 153 306 624 
59	50 153 306 624 
153	50 59 306 624 994 
306	50 59 153 624 
319	
507	567 617 755 778 911 943 
51	789 949 990 
190	890 
949	51 175 183 209 289 423 453 469 526 553 743 753 789 804 840 866 883 990 992 
990	51 175 183 209 289 446 453 469 526 549 641 743 753 789 804 840 866 883 916 949 
52	484 
237	452 577 593 599 
484	52 260 
855	118 148 192 222 376 583 589 631 698 823 
944	90 138 558 627 662 677 
53	269 861 
269	53 682 760 935 
400	53 273 367 790 904 
640	56 82 127 151 280 679 733 765 
647	346 392 487 529 776 785 864 
730	53 180 215 273 367 630 682 724 881 935 
861	53 269 724 904 935 
54	753 
412	514 533 711 794 894 
753	453 736 866 949 990 
965	168 259 359 383 508 554 786 821 
970	54 169 198 305 340 413 494 594 639 712 837 876 929 971 978 987 
55	572 654 
629	333 900 927 995 
698	81 148 376 631 823 855 
888	351 382 607 945 1000 
947	55 142 327 349 654 921 
56	640 679 733 765 
679	56 82 127 151 280 640 733 765 
733	56 82 127 151 280 640 679 765 
765	56 82 127 128 151 280 640 679 733 
57	537 
537	57 
58	176 278 615 628 717 
176	58 615 628 717 
278	58 615 628 717 
345	706 942 953 962 981 993 
615	58 124 176 278 628 717 
628	58 124 176 278 615 717 
717	58 122 124 176 278 387 615 628 
458	
60	492 979 
298	773 912 
566	170 697 
584	508 786 821 
979	71 658 737 767 771 846 856 875 982 
61	531 543 
86	588 720 830 899 
291	767 846 856 948 982 984 
339	61 363 
543	61 110 252 363 396 531 
749	61 363 396 531 543 
62	597 913 
597	62 404 759 812 913 933 
885	563 616 673 783 814 898 
