1	232
1	503
1	603
1	641
1	700
1	959
1	981
2	359
2	723
2	778
2	815
2	915
2	947
2	962
3	271
3	282
3	477
3	730
3	974
4	112
4	602
4	786
4	867
4	893
4	956
4	969
5	54
5	98
5	266
5	760
5	821
5	843
5	952
6	207
6	219
6	558
6	758
6	956
7	499
7	589
7	593
7	666
7	672
7	719
7	782
8	106
8	209
8	277
8	384
8	439
8	478
8	842
9	141
9	643
9	787
9	849
9	857
9	968
9	969
10	71
10	400
10	660
10	742
10	743
10	869
10	937
11	475
11	620
11	674
11	730
11	766
11	829
11	953
12	241
12	318
12	476
12	617
12	658
12	960
12	1000
13	352
13	530
13	791
13	796
13	906
13	935
13	993
14	469
14	702
14	799
14	837
14	945
14	972
14	977
15	158
15	495
15	501
15	537
15	685
15	849
15	903
16	520
16	648
16	658
16	780
16	865
16	949
16	998
17	151
17	362
17	475
17	546
17	654
17	978
17	994
18	314
18	411
18	683
18	693
18	770
18	845
18	969
19	216
19	389
19	692
19	904
19	925
19	980
19	1000
20	292
20	596
20	682
20	708
20	910
20	933
20	985
21	144
21	420
21	447
21	473
21	650
21	920
21	989
22	202
22	215
22	257
22	376
22	490
22	501
22	920
23	48
23	380
23	626
23	733
23	786
23	960
23	968
24	314
24	329
24	683
24	770
24	839
24	914
24	950
25	249
25	291
25	349
25	363
25	523
25	765
25	909
26	260
26	424
26	770
26	902
26	953
26	965
26	974
27	297
27	453
27	472
27	530
27	791
27	808
27	993
28	54
28	167
28	203
28	233
28	312
28	983
29	83
29	351
29	683
29	749
29	852
29	958
29	990
30	153
30	214
30	483
30	569
30	705
30	965
30	994
31	273
31	356
31	363
31	769
31	883
31	954
31	978
32	210
32	506
32	589
32	639
32	824
32	938
32	969
33	279
33	282
33	312
33	427
33	596
33	608
33	955
34	128
34	409
34	866
34	884
34	913
34	944
34	976
35	148
35	509
35	615
35	713
35	735
35	954
35	961
36	311
36	679
36	767
36	789
36	963
36	971
36	972
37	145
37	565
37	692
37	747
37	911
37	948
37	990
38	316
38	343
38	589
38	794
38	883
38	969
38	996
39	314
39	349
39	411
39	683
39	770
39	771
39	839
40	350
40	535
40	603
40	691
40	722
40	819
40	901
41	154
41	356
41	496
41	526
41	581
41	657
41	673
42	122
42	214
42	295
42	435
42	533
42	746
42	960
43	406
43	629
43	632
43	784
43	851
43	897
43	969
44	46
44	448
44	478
44	833
44	871
44	875
44	917
45	297
45	473
45	600
45	692
45	705
45	773
45	774
46	44
46	370
46	475
46	496
46	581
46	657
46	997
47	648
47	744
47	780
47	831
47	840
47	990
47	995
48	23
48	169
48	377
48	543
48	565
48	868
48	973
49	203
49	233
49	701
49	837
49	923
49	953
49	983
50	91
50	390
50	480
50	594
50	950
50	977
50	990
51	224
51	435
51	712
51	746
51	870
51	966
51	985
