1	67 
2	14 
3	32 
4	89 
5	44 
6	88 
7	65 
8	33 
9	28 
10	79 
11	68 
12	12 73 75 95 100 
13	64 
14	24 
15	81 
16	75 
17	68 
18	57 
19	17 27 38 79 95 
20	38 45 46 63 83 
21	20 
22	42 
23	12 27 28 84 94 
24	57 
25	3 5 46 57 73 
26	7 
27	64 
28	62 
29	6 16 31 38 46 
30	19 38 70 77 90 
31	85 
32	23 
33	41 
34	39 
35	22 
36	11 
37	38 54 55 60 91 
38	23 
39	57 
40	5 13 45 67 86 
41	53 
42	51 
43	16 
44	17 
45	38 
46	53 
47	75 
48	27 
49	6 7 9 62 79 
50	24 38 61 73 87 
51	51 
52	72 
53	35 
54	62 
55	31 42 50 58 91 
56	1 16 31 45 46 
57	44 
58	38 
59	74 
60	13 18 30 46 59 
61	45 
62	77 
63	14 15 28 57 66 
64	92 
65	95 
66	8 
67	12 65 69 86 89 
68	47 
69	97 
70	29 
71	59 
72	9 12 15 16 56 
73	51 
74	8 
75	12 
76	2 11 54 57 78 
77	54 
78	84 
79	5 
80	1 
81	40 
82	27 
83	6 
84	10 59 71 82 96 
85	31 
86	15 45 70 84 92 
87	1 21 23 31 32 
88	17 33 35 47 79 
89	19 
90	48 64 84 94 95 
91	99 
92	45 
93	78 
94	71 
95	41 
96	58 
97	18 59 79 83 87 
98	44 
99	73 
100	3 18 29 55 81 
101	64 
102	5 13 19 89 96 
103	66 
104	44 
105	1 12 71 90 95 
106	33 
107	100 
108	90 
109	15 28 40 48 98 
110	35 57 66 72 73 
111	36 
112	25 50 73 75 94 
113	11 
114	17 23 68 69 76 
115	13 
116	81 
117	77 
118	35 
119	94 
120	73 
121	37 
122	51 
123	30 
124	27 45 78 82 100 
125	34 37 66 82 87 
126	1 
127	59 
128	39 
129	15 16 60 90 95 
130	49 
131	9 14 58 71 83 
132	56 
133	35 
134	20 24 54 69 73 
135	27 
136	14 17 25 29 58 
137	83 
138	46 49 58 65 73 
139	36 
140	25 53 61 65 87 
141	28 
142	15 67 74 81 94 
143	31 37 51 94 98 
144	20 
145	91 
146	75 
147	12 
148	83 
149	30 
150	96 
151	68 
152	59 
153	1 
154	46 
155	94 
156	24 
157	99 
158	81 
159	31 
