1	112
1	242
1	248
1	319
1	885
1	976
1	1000
2	494
2	648
2	781
2	839
2	864
2	942
2	985
3	692
3	807
3	845
3	896
3	944
3	969
3	998
4	636
4	645
4	681
4	724
4	805
4	866
4	896
4	929
4	983
5	288
5	515
5	738
5	817
5	865
5	902
5	961
6	252
6	789
6	911
6	957
6	969
6	974
6	996
7	10
7	20
7	405
7	429
7	430
7	571
7	955
8	453
8	629
8	680
8	736
8	745
8	760
8	840
9	575
9	682
9	697
9	791
9	827
9	915
9	955
10	7
10	405
10	571
10	708
10	936
10	939
10	988
11	612
11	869
11	894
11	945
11	958
11	993
11	999
12	689
12	730
12	739
12	847
12	856
12	878
12	916
13	497
13	553
13	567
13	811
13	821
13	838
13	931
14	541
14	623
14	758
14	818
14	885
14	901
14	968
15	726
15	813
15	861
15	891
15	980
15	983
15	988
16	687
16	845
16	896
16	944
16	961
16	969
16	998
17	591
17	758
17	870
17	885
17	901
17	944
17	968
18	52
18	124
18	598
18	805
18	863
18	888
18	956
18	957
18	991
18	998
19	110
19	709
19	734
19	815
19	866
19	915
19	917
20	7
20	405
20	429
20	490
20	571
20	619
20	939
21	388
21	457
21	898
21	913
21	952
21	960
21	975
22	62
22	424
22	758
22	779
22	870
22	901
22	968
23	171
23	313
23	724
23	740
23	804
23	837
23	915
23	937
24	389
24	812
24	863
24	875
24	923
24	970
24	987
25	263
25	464
25	824
25	864
25	904
25	928
25	947
25	998
25	999
26	332
26	799
26	834
26	852
26	888
26	893
26	948
27	412
27	770
27	788
27	795
27	865
27	946
27	961
28	147
28	151
28	219
28	399
28	534
28	848
29	882
29	906
29	919
29	931
29	946
29	965
29	994
30	643
30	818
30	904
30	925
30	933
30	943
30	976
31	440
31	755
31	773
31	808
31	819
31	867
31	884
32	52
32	63
32	132
32	401
32	487
32	712
32	978
33	203
33	447
33	775
33	903
33	935
33	966
33	981
34	377
34	567
34	683
34	811
34	821
34	838
34	859
35	378
35	655
35	683
35	796
35	816
35	925
35	972
36	183
36	226
36	521
36	547
36	643
36	727
36	890
37	73
37	187
37	357
37	701
37	812
37	907
37	1000
38	340
38	504
38	612
38	667
38	673
38	764
38	794
39	563
39	635
