1	61 
2	4 
3	70 
4	20 
5	70 
6	70 
7	62 
8	69 
9	65 
10	23 
11	12 25 33 50 85 88 92 
12	22 
13	59 
14	75 
15	3 4 14 66 73 80 95 
16	2 
17	41 
18	50 
19	12 20 34 49 69 85 100 
20	9 11 29 46 47 48 62 
21	1 3 29 46 53 90 102 
22	74 
23	6 10 13 19 34 63 100 
24	6 
25	35 
26	98 
27	48 
28	48 
29	82 
30	34 
31	79 
32	60 
33	74 
34	55 
35	97 
36	25 
37	43 
38	10 
39	2 
40	73 
41	34 
42	57 
43	10 15 21 52 54 70 77 
44	95 
45	62 
46	53 
47	77 
48	12 
49	23 24 29 55 87 94 95 
50	46 
51	30 
52	101 
53	86 
54	57 
55	33 
56	43 
57	65 
58	87 
59	26 29 40 51 56 57 102 
60	57 
61	43 
62	58 
63	74 
64	73 
65	63 
66	86 
67	65 
68	99 
69	92 
70	85 
71	39 
72	34 
73	28 
74	42 
75	96 
76	42 43 50 62 76 77 88 
77	29 
78	18 
79	34 
80	1 
81	87 
82	33 
83	102 
84	82 
85	74 
86	10 30 38 55 57 59 60 
87	51 
88	91 
89	86 
90	8 
91	73 
92	81 
93	11 
94	10 
95	19 
96	52 
97	6 
98	20 28 34 38 52 89 105 
99	12 
100	12 36 61 64 69 82 100 
101	40 
102	20 34 46 69 85 95 100 
103	14 16 18 52 70 72 75 
104	50 
105	84 
106	33 
107	74 
108	56 
109	18 
110	62 
111	18 
112	36 
113	29 
114	45 
115	16 34 47 53 73 80 98 
116	21 32 46 70 73 80 95 
117	86 
118	21 42 50 75 90 95 104 
119	61 
120	104 
121	63 
122	91 
123	35 
124	69 
125	79 
126	72 
127	47 
128	97 
129	55 
130	88 
131	11 25 72 74 77 85 103 
132	2 5 20 51 75 76 95 
133	43 
134	64 
135	63 
136	60 
137	12 
138	14 
139	62 
140	99 
141	29 
142	90 
143	3 6 14 17 44 69 72 
144	9 30 36 42 62 72 91 
145	6 
146	24 
147	38 
148	83 
149	10 34 55 70 76 77 93 
150	87 
151	6 12 21 32 72 95 99 
152	55 
153	6 13 15 19 47 70 94 
154	6 19 29 58 72 99 102 
155	57 
156	77 
157	23 
158	17 
159	54 
160	38 
161	54 
162	46 
163	8 
164	42 47 48 54 55 56 59 
165	8 18 21 27 55 68 96 
166	55 
167	75 
168	75 
169	61 
170	78 
171	10 
172	101 
173	10 
174	104 
175	17 
176	7 
177	95 
178	61 
179	92 
180	77 
181	24 45 55 59 62 72 77 
182	18 
183	71 
184	87 
185	10 15 19 31 56 68 87 
186	37 
187	22 24 28 48 53 71 102 
188	20 
189	69 
190	76 
191	75 
192	53 
193	57 
194	105 
195	19 
196	89 
197	20 
198	18 20 47 54 69 80 84 
199	32 
200	15 
201	23 
202	73 
203	20 
204	44 
205	10 
206	59 
207	73 
208	34 
209	57 
210	21 34 55 77 78 101 103 
211	93 
212	105 
213	26 34 45 47 48 88 97 
214	44 
215	6 10 31 39 41 48 77 
216	65 
217	54 
218	69 
219	30 
220	9 10 19 51 55 60 78 
221	21 
222	12 
223	13 18 34 74 80 94 96 
224	35 
225	29 
226	72 
227	51 
228	12 47 54 63 67 73 78 
229	12 19 32 46 50 55 90 
230	1 
231	12 
232	13 46 48 69 87 88 97 
233	70 
234	1 23 47 74 81 102 103 
235	22 
236	9 
237	44 
238	19 20 69 73 84 86 93 
239	65 
240	26 47 49 54 56 82 84 
241	18 
242	62 
243	53 
244	15 
245	6 45 51 54 57 83 102 
246	74 
247	30 
248	72 
249	48 
250	5 
251	33 
252	94 
253	90 
254	98 
255	18 
256	68 
257	61 
258	1 
259	13 
260	45 56 70 74 77 90 98 
261	19 
262	68 
263	95 
264	12 
265	77 
266	63 
267	12 21 46 50 55 77 100 
268	58 
269	70 
270	103 
271	43 
272	29 
273	12 
274	72 
275	2 
276	28 49 59 78 87 101 104 
277	18 
278	70 
279	16 
280	41 
281	1 
282	18 
283	60 
284	77 
285	15 
286	75 
287	87 
288	39 
289	72 
290	66 
291	7 24 29 48 50 77 87 
292	18 
293	6 40 42 73 78 83 84 
294	100 
295	84 
296	11 
297	10 
298	36 
299	69 
300	15 
301	58 
302	11 
303	88 
304	97 
305	25 
306	70 
307	40 
308	57 
309	101 
310	100 
311	54 
312	33 
313	14 
314	45 
315	100 
316	93 
317	101 
318	6 22 23 34 68 72 84 
319	9 
320	4 
321	13 14 42 49 55 79 82 
322	67 
323	56 
324	96 
325	50 
326	70 
327	80 
328	31 
329	44 
330	22 
331	55 
332	67 
333	24 
334	37 
335	23 
336	62 
337	11 21 29 32 73 89 95 
338	57 
339	64 
340	53 
341	5 13 19 35 36 95 104 
342	93 
343	27 
344	45 
345	6 10 29 46 70 84 89 
346	35 
347	57 
348	6 18 27 42 46 47 91 
349	34 
350	90 
351	11 
352	26 
353	95 
354	22 
355	21 
356	54 
357	75 
358	1 
359	104 
360	53 
361	21 
362	15 
363	66 
364	80 
365	37 
366	44 
367	12 
368	29 
369	34 
370	95 
371	2 
372	59 
373	77 
374	87 
375	98 
376	88 
377	34 77 80 82 88 94 95 
378	87 
379	52 
380	53 
381	43 
382	90 
383	104 
384	43 
385	104 
386	84 
387	31 
388	85 
389	4 
390	1 
391	4 
392	17 
393	82 
394	23 
395	11 
396	42 
397	1 17 47 57 73 78 84 
398	4 
399	105 
400	4 
401	51 
402	80 
403	88 
404	15 
405	100 
406	12 13 25 34 50 54 82 
407	18 
408	78 
409	84 
410	46 
411	29 
412	32 54 77 79 82 97 102 
413	51 
414	73 
415	16 
416	20 21 25 48 66 75 89 
417	38 
418	46 
419	3 4 23 36 37 55 72 
420	96 
421	10 
422	1 16 34 47 50 62 94 
423	98 
424	100 
425	9 19 46 47 67 79 87 
426	72 
427	28 
428	48 
429	101 
430	73 
431	80 
432	19 
433	1 19 39 50 68 72 75 
434	91 
435	40 
436	34 
437	55 
438	74 
439	20 34 42 45 55 65 101 
440	53 
441	8 10 13 37 51 70 104 
442	25 
443	42 
444	19 31 36 37 49 84 85 
445	12 34 52 71 73 85 95 
446	3 
447	90 
448	50 
