1	20 21 74 76 95 97 107 
2	118 
3	58 
4	68 
5	90 
6	61 95 100 111 117 119 122 
7	38 
8	3 54 63 93 99 111 120 
9	52 
10	54 
11	19 
12	35 
13	117 
14	77 
15	118 
16	54 
17	72 
18	24 
19	112 
20	106 
21	113 
22	54 
23	67 
24	11 68 93 96 118 119 123 
25	33 36 65 76 85 104 111 
26	114 
27	115 
28	15 22 27 66 77 79 83 
29	1 
30	1 56 64 71 83 108 111 
31	67 
32	13 25 63 74 97 108 109 
33	83 
34	22 
35	70 
36	98 
37	8 
38	21 
39	11 
40	28 
41	23 
42	74 
43	34 
44	37 40 94 99 113 118 123 
45	98 
46	115 
47	74 
48	3 
49	15 22 29 71 75 118 122 
50	92 
51	104 
52	94 
53	8 12 45 53 64 106 111 
54	7 76 81 85 108 114 119 
55	28 
56	56 
57	22 
58	37 
59	8 9 11 56 85 115 120 
60	31 
61	109 
62	3 20 28 83 93 108 121 
63	7 
64	76 
65	88 
66	63 
67	21 42 45 50 59 95 114 
68	25 
69	107 
70	19 
71	87 
72	11 
73	15 28 29 42 45 68 120 
74	18 43 45 53 63 88 107 
75	118 
76	32 
77	2 
78	86 
79	8 36 65 67 69 77 118 
80	23 
81	2 15 50 68 90 119 123 
82	35 40 42 111 112 119 124 
83	11 
84	6 13 20 64 108 121 124 
85	23 
86	11 
87	12 
88	83 
89	114 
90	124 
91	93 
92	44 
93	6 22 23 32 77 79 119 
94	52 
95	1 12 22 23 38 70 122 
96	45 
97	1 45 53 56 61 76 118 
98	54 
99	97 
100	118 
101	109 
102	78 
103	91 
104	85 
105	118 
106	46 
107	29 42 94 116 118 121 122 
108	114 
109	33 
110	11 
111	40 
112	28 
113	3 51 69 73 79 80 118 
114	64 
115	78 
116	60 
117	109 
118	74 
119	26 
120	103 
121	86 
122	31 
123	64 
124	19 76 79 93 94 100 111 
125	71 
126	1 22 33 68 90 118 122 
127	17 
128	7 11 24 28 40 77 122 
129	29 31 84 98 114 119 122 
130	50 
131	7 15 25 85 87 90 92 
132	35 
133	25 
134	51 
135	1 24 64 83 94 107 122 
136	62 
137	98 
138	114 
139	19 
140	35 45 46 58 94 102 124 
141	18 22 28 76 100 108 113 
142	10 
143	122 
144	27 
145	58 
146	11 
147	28 
148	28 43 45 63 68 94 97 
149	36 
150	43 
151	121 
152	11 12 45 90 101 116 119 
153	76 
154	53 
155	56 
156	113 
157	1 5 36 51 68 87 118 
158	89 
159	1 6 17 32 76 99 110 
160	19 21 35 53 64 93 107 
161	12 
162	111 
163	73 
164	112 
165	89 
