1	7 10 15 
2	64 
3	64 
4	9 23 32 
5	6 
6	48 
7	58 
8	41 
9	2 
10	3 
11	64 
12	23 
13	25 39 58 
14	23 
15	48 
16	22 
17	55 
18	5 36 50 
19	26 
20	21 
21	58 
22	28 
23	6 
24	22 
25	54 
26	9 40 56 
27	57 
28	18 22 35 
29	13 
30	48 
31	55 
32	43 
33	32 
34	13 
35	39 
36	43 
37	55 
38	22 27 62 
39	15 
40	59 
41	5 
42	42 
43	54 
44	32 
45	62 
46	26 47 55 
47	17 
48	23 
49	54 
50	7 
51	25 
52	49 
53	26 
54	32 
55	42 
56	46 
57	32 41 64 
58	20 
59	7 
60	5 11 50 
61	57 
62	45 
63	12 15 58 
64	13 15 42 
65	38 
66	27 
67	48 
68	17 
69	15 
70	50 
71	28 
72	9 12 56 
73	30 45 59 
74	15 45 58 
75	23 
76	18 
77	7 42 58 
78	15 
79	13 19 33 
80	33 
81	51 
82	46 
83	17 
84	20 27 63 
85	19 
86	18 
87	2 5 43 
88	2 
89	35 
90	66 
91	47 
92	2 
93	45 
94	33 
95	13 
96	17 
97	33 
98	29 
99	56 
100	44 47 65 
101	1 31 40 
102	24 
103	20 27 43 
104	28 
105	1 12 50 
106	50 
107	1 
108	13 
109	9 23 38 
110	57 
111	37 
112	5 
113	47 
114	47 
115	18 27 64 
116	52 
117	35 45 66 
118	51 
119	1 31 50 
120	2 
121	28 40 45 
122	11 20 26 
123	12 43 49 
124	20 
125	14 30 50 
126	9 
127	46 
128	32 46 48 
129	18 25 55 
130	14 
131	32 42 58 
132	10 12 64 
133	13 
134	29 39 59 
135	54 
136	33 
137	20 32 43 
138	66 
139	33 
140	13 
141	65 
142	42 
143	22 32 58 
144	47 
145	24 
146	23 
147	2 
148	51 
149	3 10 64 
150	31 56 58 
151	46 
152	39 
153	7 
154	53 
155	8 13 59 
156	43 
157	15 
158	18 28 40 
159	9 
160	56 
161	18 
162	38 48 66 
163	11 32 38 
164	27 
165	9 
166	26 39 66 
167	65 
168	16 
169	2 32 41 
170	20 41 63 
171	38 59 66 
172	56 
173	60 
174	10 
175	25 
176	20 
177	14 
178	61 
179	18 
180	26 
181	35 
182	54 
183	25 
184	10 26 64 
185	6 
186	3 
187	9 
188	25 46 59 
189	4 16 26 
190	10 25 41 
191	41 
192	50 51 60 
193	64 
194	43 
195	18 
196	2 
197	62 
198	32 
199	13 
200	16 
201	1 15 26 
202	49 
203	8 15 21 
204	33 
205	35 
206	5 
207	32 
208	58 
209	25 
210	33 
211	64 
212	18 
213	31 44 47 
214	45 
215	26 
216	40 
217	41 
218	4 5 56 
219	45 
220	15 
221	22 
222	32 43 51 
223	22 
224	19 33 66 
225	15 33 43 
226	14 
227	11 18 64 
228	32 
229	40 53 58 
230	30 39 40 
231	30 
232	15 22 46 
233	23 25 63 
234	15 29 56 
235	5 
236	44 
237	36 
238	7 11 32 
239	56 
240	26 37 39 
241	10 26 30 
242	29 
243	61 
244	3 
245	31 
246	28 
247	65 
248	15 
