degree distribution (probability density function of the degree in logarithmic bins) 
5.75	0.00308969
7	0.095715
8.41827	0.101372
10.8763	0.0720059
13.9256	0.0372084
17.1842	0.0185639
22.4948	0.0188203
28.2424	0.0101718
35.0455	0.00538652
43.3846	0.00379245
50	0.000231727

degree distribution (degree-occurrences) 
5	0.001
6	0.003
7	0.156
8	0.121
9	0.087
10	0.079
11	0.051
12	0.056
13	0.041
14	0.048
15	0.032
16	0.025
17	0.026
18	0.011
19	0.014
20	0.019
21	0.015
22	0.011
23	0.016
24	0.023
25	0.013
26	0.012
27	0.011
28	0.014
29	0.012
30	0.012
31	0.005
32	0.007
33	0.007
34	0.005
35	0.006
36	0.009
37	0.002
38	0.003
39	0.005
40	0.01
41	0.005
42	0.003
43	0.001
44	0.006
45	0.003
46	0.004
47	0.002
48	0.004
49	0.001
50	0.003


--------------------------------------
community distribution (size-occurrences)
7	0.030303
8	0.0606061
9	0.0757576
10	0.0606061
11	0.0151515
12	0.0454545
13	0.0151515
14	0.0151515
15	0.0454545
16	0.0151515
17	0.0151515
18	0.030303
19	0.0151515
20	0.030303
22	0.0454545
24	0.0151515
25	0.030303
26	0.0606061
27	0.0454545
30	0.0151515
34	0.0151515
35	0.0151515
36	0.030303
37	0.0454545
38	0.030303
39	0.030303
43	0.0151515
44	0.030303
45	0.030303
46	0.030303
48	0.0151515
50	0.030303


--------------------------------------
mixing parameter
0.118056	0.002
0.142857	0.003
0.166667	0.002
0.2	0.004
0.221949	0.029
0.230769	0.002
0.253193	0.1
0.284883	0.304
0.304455	0.279
0.331852	0.143
0.359457	0.038
0.375	0.06
0.4	0.001
0.428131	0.027
0.449495	0.002
0.5	0.002
0.571429	0.002

--------------------------------------
