1	22 40 51 
2	14 
3	27 
4	33 
5	13 
6	24 
7	5 
8	6 
9	35 
10	39 
11	61 
12	1 3 21 
13	35 54 60 
14	5 12 18 
15	35 
16	10 
17	20 
18	12 23 49 
19	37 
20	1 
21	24 
22	39 
23	21 
24	3 21 26 
25	16 
26	49 
27	21 
28	12 14 58 
29	60 
30	39 
31	6 14 35 
32	29 
33	20 
34	31 
35	50 
36	15 
37	57 
38	52 
39	34 
40	7 
41	49 
42	52 
43	44 
44	4 
45	55 
46	13 
47	6 22 62 
48	7 
49	46 
50	36 
51	3 
52	6 34 42 
53	24 
54	13 
55	38 
56	11 42 51 
57	1 17 26 
58	48 
59	24 
60	5 
61	56 
62	49 
63	25 
64	1 
65	37 
66	33 
67	61 
68	35 
69	52 
70	16 
71	62 
72	31 
73	27 36 63 
74	46 
75	42 
76	13 
77	56 
78	25 
79	60 
80	53 
81	23 
82	45 
83	34 
84	54 
85	62 
86	45 
87	24 
88	51 
89	6 32 59 
90	9 
91	18 
92	20 
93	6 49 61 
94	49 51 54 
95	22 
96	35 
97	12 
98	62 
99	12 
100	50 
101	58 
102	41 
103	51 
104	9 
105	4 
106	63 
107	31 
108	55 
109	52 
110	51 
111	62 
112	62 
113	26 
114	21 
115	7 
116	10 
117	35 
118	8 23 49 
119	15 
120	6 15 18 
121	25 
122	40 
123	19 34 49 
124	21 
125	50 
126	17 37 59 
127	57 
128	3 
129	32 
130	18 
131	36 
132	54 
133	1 
134	8 33 35 
135	25 
136	39 
137	29 
138	25 
139	11 
140	1 
141	9 
142	44 
143	44 
144	46 
145	28 
146	21 
147	6 15 29 
148	59 
149	36 
150	48 
151	21 
152	16 
153	17 20 61 
154	42 
155	60 
156	19 
157	53 
158	31 
159	29 60 61 
160	20 
161	4 7 25 
162	49 
163	28 
164	20 
165	10 55 62 
166	2 
167	41 
168	55 
169	52 
170	7 
171	30 
172	61 
173	56 
174	44 
175	39 
176	25 36 62 
177	14 
178	8 
179	5 
180	25 
181	60 
182	24 
183	29 32 52 
184	2 
185	51 
186	54 
187	26 
188	35 
189	10 57 62 
190	48 
191	39 
192	46 
193	54 
194	3 12 23 
195	13 
196	12 
197	1 
198	35 
199	10 
200	22 
201	36 44 54 
202	23 
203	42 
204	57 
205	52 
206	53 59 63 
207	18 
208	27 
209	21 
210	12 27 46 
211	28 
212	12 
213	57 
214	35 
215	46 
216	22 
217	12 
218	7 
219	39 
220	5 
221	62 
222	10 
223	58 
224	5 49 51 
225	6 21 34 
226	12 
227	57 
228	2 
229	25 54 59 
230	2 8 53 
231	9 
232	1 
233	25 50 51 
